"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Morocco","MAR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7631546","7873803","8110699","8261500","8562676","8716924","8997880","9198775","9450152","9687664","9872499","9977433","10184411","10395656","10618681","10841391","11058308","11268009","11361433","11445798","11533785","11546217","11708832","11827998","11854873","11796246","11696824","11926569","12161541","11951801","12285624","12182515","12284010",
"Monaco","MCO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1292022","1301238","1308111","1313079","1314575","1324204","1328578","1343439","1356850","1365077","1327247","1317631","1324375","1280253","1278113","1358014","1378453","1397558","1424025","1487441","1513085","1524520","1536144","1626652","1628800","1595416","1525974","1465932","1487366","1475366","1509428","1485845","1419562",
"Madagascar","MDG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5779842","5967832","6162198","6363608","6569585","6784268","7003859","7229239","7460288","7698015","7946565","8206506","8470330","8745514","9031778","9336798","9653351","9981264","10322072","10675098","11039128","11412154","11791420","12174101","12558421","12935229","13321070","13715256","14118618","14403570","14889869","15363211","15829771",
"Maldives","MDV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61434","63713","66124","68711","71622","75365","79343","83543","87989","92799","96232","99739","103243","106760","110259","114853","120876","127162","133288","142505","151786","161070","170346","181104","193444","205847","221221","236538","250805","240220","251908","260823","260231",
"Middle East & North Africa","MEA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72776017","75291947","77675905","80043882","82066678","84196303","86874326","89566984","93441782","96298293","98709297","100685192","104147192","107792158","111651051","115348082","119386675","121856866","126228941","130247950","132074429","134598546","137805004","139709511","142163252","145758041","147238436","149310342","151715317","149295826","152784106","158934273","161341364",
"Mexico","MEX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29908342","31048236","32221320","33101442","33996544","34882781","36533751","37226332","37615146","38390325","38824263","39346853","40436874","41700422","43124092","44563447","45486346","46141022","46933484","47714802","48766229","50313010","51144538","51654365","52724092","53567895","54292612","55360235","56818605","53137902","56993986","58718432","60042318",
"Marshall Islands","MHL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1719109466","1751032841","1779132370","1813771281","1850304336","1886994123","1928088929","1970029606","2016009829","2056040873","2086720399","2117444483","2149087985","2182260022","2213665110","2246287334","2280087079","2306854176","2335279012","2359857286","2387468242","2412354681","2436537822","2461132178","2489968246","2513937894","2536743623","2560282555","2585447075","2555741437","2620122931","2653638721","2711367229",
"North Macedonia","MKD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869525","857483","841040","828526","824973","827230","815445","822123","827240","830995","834571","829478","866336","866465","866355","869362","894571","909421","918127","901379","931268","932061","947103","952929","950079","949510","954157","951085","961740","946571","938072","915963","907306",
"Mali","MLI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3404323","3466539","3534727","3608686","3686199","3769354","3858925","3964053","4084494","4214013","4353669","4500366","4651362","4805153","4959319","5119814","5283861","5448863","5613820","5779337","5951575","6095674","6247049","6436912","6630544","6779839","6940330","7086488","7234270","7330108","7607191","7957741","8276658",
"Malta","MLT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139117","141331","143437","145290","147038","149379","151409","152966","154490","154313","157928","159652","160977","158535","161896","163771","167554","169512","171711","175569","179957","187153","196571","205554","212910","222635","233766","250469","265572","275724","282572","294774","301690",
"Myanmar","MMR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19749032","20000244","20308534","20599910","20904851","21224098","21569833","21922074","22179656","22362877","22552663","22698391","22785706","22864534","22936884","23010264","23098783","23190340","23281426","23425673","23653727","23865743","24061830","24256532","24454335","24239329","24004375","24412306","23943305","24060818","22303449","22526660","22884069",
"Middle East & North Africa (excluding high income)","MNA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62682162","64586253","66496546","68462615","70106043","71881992","74171814","76449298","79818184","81934820","83788543","85201444","88006160","91013834","94051565","96507567","98966835","99761130","102515402","105067488","105733809","106893155","108967582","109940262","111330883","113808221","114917185","116033011","117293257","114817930","118055745","123445132","125240846",
"Montenegro","MNE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225451","227193","228990","230014","230542","230818","231047","230932","232812","233207","235232","237081","238747","239452","240065","240240","240744","241322","242945","243784","244506","251895","252989","266788","272361","276767","277876","284888","292098","271119","276234","284490","285797",
"Mongolia","MNG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","786788","811494","832817","851157","867044","885063","901929","919732","939035","961847","985310","1007947","1029272","1053791","1077414","1099078","1118127","1105129","1121694","1153589","1195069","1203558","1210993","1241618","1254113","1248388","1282474","1296309","1388801","1359751","1327149","1389489","1402844",
"Northern Mariana Islands","MNP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6381313","6507958","6694848","7028543","7349569","7584085","7782804","7925921","8072463","8224438","8387083","8560707","8739807","8925284","9114106","9304311","9503272","9704963","9909785","10136050","10392301","10678295","10991654","11326670","11678215","12098571","12527179","12938717","13352327","13664108","14105884","14692946","15191227",
"Mauritania","MRT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","526003","550276","577043","598239","613873","623067","635916","653565","672881","693893","709131","721365","734458","748181","762581","777789","794105","812914","833058","852255","870528","888042","901566","917505","934016","951251","969240","998331","1028733","1051969","1080558","1134631","1178602",
"Mauritius","MUS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450626","458727","466770","476130","482900","489710","497323","503643","510362","515015","508818","519867","545848","535573","544955","548135","546240","552776","559155","571591","567989","575615","590490","597842","606421","603463","610015","607684","616374","578873","551754","583049","589392",
"Malawi","MWI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4255128","4375410","4434480","4380625","4386058","4497995","4609803","4721243","4835964","4953193","5073138","5191809","5314368","5444518","5581621","5646652","5711029","5769964","5824618","5880939","5937747","6035605","6139893","6251150","6368179","6490270","6618516","6896854","7191761","7444101","7724172","8071869","8366090",
"Malaysia","MYS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7073003","7293606","7516894","7750796","7993191","8243318","8507658","8795586","9077511","9350453","9625678","9907167","10199219","10502969","10820229","11150446","11495326","11759285","12181257","12521773","13097899","13645753","14299077","14684559","15045055","15327169","15658484","16042818","16435873","16627612","16996006","17129366","17307639",
"North America","NAC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143081634","145169559","146663655","149090147","151095417","153333976","156098585","157959438","160147120","162473955","163786139","165235244","166349744","167786755","169863747","172189500","173886262","175908750","176164992","176342946","176590258","177769105","178332155","179126896","180334810","182326268","184116512","185651118","187858947","186112720","187150333","189552873","192242701",
"Namibia","NAM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","452284","466715","481536","496324","506738","516621","525672","541608","557724","573965","590864","607423","623518","639729","657389","676327","695564","714935","734219","753051","771227","789420","862767","867194","881284","895063","899482","903161","918680","915520","938865","968424","988727",
"New Caledonia","NCL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77194","79815","82514","85319","87851","90106","92234","94155","96140","98148","100212","102375","104428","106291","108456","110811","112964","114986","116892","119234","121920","124548","127142","129509","128247","126568","124736","122671","120317","120505","119056","119301","121065",
"Niger","NER","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3618401","3736382","3858869","3987248","4123116","4265393","4404832","4547520","4694701","4845450","5004301","5165637","5331429","5503112","5682643","5874407","6073979","6283131","6502984","6735970","6985581","7084004","7172557","7242882","7529178","7833807","8143193","8459492","8786279","9039998","9369232","9832619","10237246",
"Nigeria","NGA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32844703","33752446","34701312","35677919","36657533","37676236","38709989","39760819","40820621","41887859","43010211","44138314","45272336","46430372","47608583","48843470","50107991","51406232","52747992","54153463","55649284","56878596","58122761","59530047","60960864","62454314","64052256","65702232","67373496","68632664","70911721","73389347","75721345",
"Nicaragua","NIC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1366841","1408306","1450010","1496489","1546502","1606867","1666413","1726072","1781075","1836122","1890616","1944814","1999339","2054614","2112705","2174516","2238782","2305228","2373348","2442683","2512841","2583025","2652874","2722579","2784302","2845599","2907286","2954104","2999937","3024864","3085985","3189118","3264024",
"Netherlands","NLD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7102096","7195092","7256259","7390795","7465688","7566030","7760296","7899213","8047998","8237559","8384016","8532973","8561053","8618836","8457142","8508765","8674930","8830188","8909191","8887012","8900853","9013873","9054383","9031991","9095975","9128587","9194515","9309225","9466453","9502134","9620091","9793778","9925443",
"Norway","NOR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2140129","2148353","2150718","2176584","2210638","2267443","2330080","2376271","2380838","2406492","2420007","2441819","2413366","2426708","2438585","2466712","2525906","2603060","2599655","2605230","2626987","2673469","2699916","2724239","2762042","2769692","2760886","2796121","2825244","2832047","2965991","2981183","2996483",
"Nepal","NPL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4829475","4974106","5117209","5248728","5378625","5489675","5606270","5727764","5852511","5976753","6089971","6203285","6312468","6414070","6507057","6604709","6692357","6775944","6858521","6942401","7014343","7075931","7135041","7203131","7291304","7456083","7643767","7831309","8020290","8167299","8481802","8740707","8937228",
"Nauru","NRU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1713508","1721294","1739037","1785106","1829825","1884106","1905448","1911507","1925783","1943572","1975886","2038452","2079431","2137480","2194674","2246222","2279860","2300955","2318533","2339998","2373473","2380183","2395429","2474895","2535320","2642836","2740052","2794483","2834203","2893601","2934828","2970709","3033434",
"OECD members","OED","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521875622","526943462","530060632","537105974","542195338","548685270","555920774","560988592","566299166","571272095","575110507","579882073","585366560","589918049","597969206","605228561","611303754","618370945","622740292","626287406","630238713","636555063","641137332","645889898","651318984","658549671","665057252","671926048","678938063","668257251","678520229","688493574","695150271",
"Oman","OMN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","611467","660565","710331","740610","751245","763263","774535","788402","804426","817758","833819","855252","879567","909832","947682","988717","1032721","1079250","1127703","1271697","1518006","1778911","2003105","2140011","2259888","2403188","2487119","2491968","2440790","2239957","2198742","2261053","2315787",
"Other small states","OSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6779310","6876165","6974916","7100273","7216735","7354610","7505566","7676029","7869226","8053611","8234354","8420197","8666959","8847842","9110530","9496748","9922810","10347743","10717691","10962226","11189509","11446993","11827305","12190809","12599897","12979848","13324838","13606904","13885166","13772837","13964119","14422176","14692101",
"Pakistan","PAK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33224710","33922005","34315719","35265549","35773889","37674985","39664980","40910245","42543743","44418607","46217130","47679897","49107668","50663082","51747302","52830352","54353926","55924956","58053611","60255359","61545907","63271852","64802508","65271548","67587826","68081288","68740238","69627363","71922561","73715942","76944640","78863081","80989797",
"Panama","PAN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","922140","971984","1023234","1055441","1102437","1128972","1156135","1171795","1212667","1253610","1295415","1338068","1373404","1414864","1452458","1464039","1494155","1564790","1611067","1618269","1611450","1689370","1744928","1778532","1813736","1859078","1885561","1966334","2041466","1929211","1996749","2049663","2095776",
"Peru","PER","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8143285","8334493","8697441","9076469","9654603","10134298","10627067","11099974","11605641","11468982","12261413","12717766","13164270","13601183","14024859","14824999","15442460","15644447","15918391","16255080","16342847","16520323","16618192","16683502","16688971","16861950","17556265","18029865","18527166","16830784","17866091","18268448","18529435",
"Philippines","PHL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23215066","23904463","24592499","25270952","25963814","26668619","27413215","28270357","29065061","29803858","30523609","31233352","31926684","32900743","33734285","34451252","35217804","36018856","37171260","38081598","39490704","40075145","40789298","42179845","42622144","43756699","42974771","43800369","45091808","42419079","44606252","47871825","49477060",
"Palau","PLW","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1677284","1730661","1782355","1851621","1937095","2008253","2100314","2195385","2283025","2381363","2401074","2414911","2422277","2422895","2416370","2402441","2381204","2353265","2318777","2277473","2356040","2427646","2501036","2557241","2626351","2697995","2774084","2858747","2931028","2981624","3042793","3167368","3228808",
"Poland","POL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17674353","17750645","17713667","17663642","17498893","17464302","17351432","17377008","17353418","17472615","17667209","17427664","17342507","17315015","17594853","17372553","17358009","17577553","17842910","18055100","18149148","18268758","18287361","18392967","18332404","18371736","18432689","18388899","18327422","18245536","18519217","18300937","17986215",
"Pre-demographic dividend","PRE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155776183","160273169","165101669","170680674","176287050","180923692","185444288","190490517","195922407","201479546","207301830","213639771","220185254","226851933","233690347","240290887","246535731","252988743","259863720","266801241","274196248","281242180","289018691","297083505","305563023","314787570","323219919","332580553","342341676","349396364","361722655","374357448","386449124",
"Puerto Rico","PRI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187551","1199943","1257792","1262149","1266048","1307508","1347949","1356319","1361553","1330150","1342300","1353919","1376613","1383557","1420952","1410225","1378315","1339258","1292063","1254403","1206301","1196082","1187213","1173302","1158495","1147690","1126376","1102879","1119726","1146586","1142991","1160038","1162692",
"Korea, Dem. People's Rep.","PRK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11309511","11552895","11776956","11983966","12189870","12370248","12576064","12729427","12821238","12956803","13062752","13186185","13317729","13460245","13585222","13752011","13918220","14041864","14200502","14356047","14498304","14631733","14763271","14892585","15038607","15129331","15283296","15433647","15529009","15312602","15453092","15772130","15836683",
"Portugal","PRT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4842513","4787807","4771722","4780575","4795957","4800748","4842322","5123546","5171215","5232792","5335194","5419875","5442325","5418926","5464806","5500215","5534266","5535756","5490080","5491635","5428758","5385170","5289169","5231791","5204013","5187357","5226891","5242420","5264058","5166305","5190888","5295941","5345459",
"Paraguay","PRY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1693517","1737219","1790115","1846010","1908266","1960193","2021520","2073453","2122263","2167509","2213418","2256509","2267090","2446688","2461218","2396833","2509178","2575798","2638058","2619723","2683834","2878115","2881571","2860692","2916241","3061166","3127278","3257519","3336159","3285517","3422166","3404325","3468731",
"West Bank and Gaza","PSE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431016","448370","469070","490991","513361","540950","562034","572114","586790","615362","578324","585908","654278","668101","700083","726008","778686","798641","831893","871677","931429","968542","1001101","1038552","1114682","1140063","1173389","1191792","1249457","1190164","1299412","1389392","",
"Pacific island small states","PSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","588732","597065","607528","617485","627113","638645","652539","667369","682599","698887","714251","728923","741933","754860","760127","780611","801326","821257","841491","860513","879238","884008","887719","891624","900248","907983","919953","933075","947545","946071","963644","1004689","1029856",
"Post-demographic dividend","PST","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470876495","473881993","475968134","479979184","483121724","487823732","492728205","495810926","499733372","503863388","506100088","509868288","513273976","516663977","521982593","527550555","532320263","537121013","538227393","539010377","539686337","542838291","545245576","548150421","551054611","555921295","559934865","564162894","568781099","563026706","565717977","551710602","556321201",
"French Polynesia","PYF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82120","83904","85678","87469","89416","91593","93504","95539","97672","99910","102172","104412","106618","108820","110916","112806","114134","115870","117409","118724","119968","121131","122181","123435","124841","126232","127720","129270","130760","131112","133089","135923","137413",
"Qatar","QAT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","274549","283242","293178","302806","312692","322253","333867","353853","376813","399881","424522","449156","475608","492716","549720","695701","885428","1062879","1200173","1279336","1339473","1405646","1498732","1645653","1816808","1960463","2045789","2081887","2095831","2047230","1984481","2011040","2035269",
"Romania","ROU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11921041","11961301","12025293","12066455","12086487","11703636","11948224","11808408","11812470","11764752","11455443","10362670","10032640","9978945","9663356","9809182","9637035","9432554","9338466","9351118","9173378","9217871","9175559","9205404","9108577","8915255","9055160","8999055","8972261","8908333","8200518","8295738","8134075",
"Russian Federation","RUS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76313090","75879758","73810333","71774717","71526669","70604041","69363815","68747756","72911625","73291467","72125695","72976674","72836706","73604595","74017719","74391175","75368783","75918125","75954036","75870233","76073700","75911657","75614341","75426960","75121651","75181659","74610600","74501321","73598523","73064922","73716244","73798702","72352166",
"Rwanda","RWA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2435687","2480573","2545376","2093754","1698037","2040453","2374650","2514052","2614098","2710878","2796906","2883216","2973317","3065626","3156247","3246564","3338113","3432795","3531582","3634667","3742091","3843592","3940667","4042727","4152421","4270759","4399260","4529017","4519469","4997956","4782164","5100154","5283082",
"South Asia","SAS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384244852","393482395","403152503","413629078","426617714","441532939","456840834","472297139","487847594","503794899","512937857","521944248","530806921","539488431","547428605","559125703","570824234","582488150","594969976","607892296","614395834","621298542","631969133","641315490","652446030","660953673","672196707","679901254","688988015","691549512","712404839","733876869","776968229",
"Saudi Arabia","SAU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5211327","5467076","5636555","5775354","5926862","6085542","6257970","6444044","6656494","7079451","7333273","7625337","7948017","8227971","8558784","8989951","9448425","9918243","10384920","11036836","11614140","12176429","12635859","12977992","13441489","13967604","13926541","14523667","15485557","15995144","16336779","16617140","16933906",
"Sudan","SDN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5653114","5760814","5886241","6072440","6290201","6515269","6695031","6872080","7061469","7273545","7475649","7663415","7850897","8056338","8296846","8567552","8851985","9128641","9396319","9606346","9759019","9943798","10162684","10453350","10804007","11164590","11559488","11955874","12312326","12568040","13019705","13450139","13589630",
"Senegal","SEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2129264","2198047","2267852","2336525","2402329","2470334","2535530","2599859","2665322","2733103","2805177","2879095","2954501","3031625","3111556","3195593","3250174","3304930","3359706","3414678","3470634","3527583","3585375","3646878","3713527","4215630","3989175","4408782","4679043","4782834","4993873","5123718","5257332",
"Singapore","SGP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1520683","1583523","1641709","1717031","1795647","1888365","1972026","2057029","2098833","2155004","2220182","2217150","2194671","2234837","2330005","2454545","2556969","2765886","2884413","2990900","3073730","3185075","3244474","3339133","3437533","3480133","3474178","3471429","3527441","3511798","3418165","3540908","3469861",
"Solomon Islands","SLB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152794","157301","162730","167913","173046","179165","185679","192058","198722","206968","214134","220667","226125","231621","237304","243133","249090","254981","261602","267773","274476","282266","289781","298221","306843","314911","323217","331935","341348","347558","357421","371572","382330",
"Sierra Leone","SLE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1609940","1580944","1577206","1582055","1582938","1589825","1608347","1621540","1626871","1664041","1761972","1863392","1938951","2051698","2081503","2101604","2122149","2150083","2183363","2218455","2252288","2285506","2318440","2351170","2391699","2433870","2476830","2518499","2590128","2642106","2717703","2829083","2912540",
"El Salvador","SLV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1934573","1980613","2051766","2126860","2137200","2125602","2155273","2270123","2286344","2295298","2300837","2303864","2382720","2346240","2380674","2412208","2455407","2468518","2481794","2494725","2517133","2579866","2630753","2617260","2618193","2673318","2687119","2694155","2762085","2632889","2768977","2835063","2870401",
"San Marino","SMR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197399","1154177","1192692","1252029","1297497","1346599","1396274","1457351","1519084","1581589","1648355","1710953","1772217","1832815","1887008","1934334","1987155","2046356","2100606","2155063","2192517","2232868","2304763","2383988","2463102","2555824","2657433","2755958","2858312","2935354","3038348","3163183","3276784",
"Serbia","SRB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3575626","3600830","3626066","3628667","3559752","3532652","3500924","3484477","3509807","3490082","3470127","3452391","3433498","3404868","3381701","3361676","3362384","3311451","3190566","3103533","3091745","3108558","3157875","3171544","3135688","3229602","3256850","3275646","3272110","3218733","3396557","3372773","3326862",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200743613","206205285","211610968","217407725","223705442","229941271","236119050","242648485","249495338","256574206","263998784","271744753","279678195","287868136","296207181","304300597","312470361","320667959","328466785","335609346","345354143","353869609","363198554","372714045","383844024","395102128","405932697","417354909","429542305","437715643","452714163","468906660","483928351",
"South Sudan","SSD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1886906","1910168","1919159","1955588","2007611","2045651","2094150","2139999","2206892","2312000","2421316","2526702","2637516","2773355","2935072","3114043","3307335","3507313","3700563","3937928","4197824","4403391","4569432","4553193","4474603","4347111","4064670","3899717","3949889","4036748","4172935","4319134","4471289",
"Sub-Saharan Africa","SSF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200743613","206205285","211610968","217407725","223705442","229941271","236119050","242648485","249495338","256574206","263998784","271744753","279678195","287868136","296207181","304300597","312470361","320667959","328466785","335609346","345354143","353869609","363198554","372714045","383844024","395102128","405932697","417354909","429542305","437715643","452714163","468906660","483928351",
"Small states","SST","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9786550","9922719","10060251","10231612","10395770","10575915","10776872","10994264","11227095","11464779","11689549","11926056","12229875","12479635","12791443","13232653","13710261","14189902","14567716","14818795","15103159","15418971","15866400","16293134","16796391","17202565","17596126","17926476","18253603","18045465","18341553","18877759","19239884",
"Sao Tome and Principe","STP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37474","38197","38956","39733","40518","41360","42201","43068","43977","44913","45889","47036","48352","49688","51047","52298","53537","54770","56019","57294","58619","59818","60884","61970","63092","64262","65490","66758","68083","69308","71873","74171","76394",
"Suriname","SUR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127387","128285","128074","129348","132099","135334","138643","142033","145457","151713","157994","164227","170381","175450","179549","183778","188112","192572","197210","202052","207067","212231","217561","223039","228664","234453","238158","242573","246470","235583","243125","246023","250230",
"Slovak Republic","SVK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2636403","2574728","2520203","2455244","2478890","2516944","2520500","2515407","2545490","2578964","2619352","2622680","2654467","2666688","2656460","2655911","2656117","2689387","2679233","2690040","2684551","2709630","2717943","2739490","2740515","2760482","2755144","2746932","2742063","2712322","2773127","2814741","2768693",
"Slovenia","SVN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","916723","921624","924351","928187","933949","939150","957137","981288","959040","958896","977367","971527","961118","1006459","1016078","1022037","1035912","1033690","1041583","1040408","1019339","1013066","1007387","1014398","1007275","994139","1025695","1035268","1028736","1030278","1045561","1055916","1050575",
