"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Belarus","BLR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.389609158039093","","-0.323169857263565","","-0.504357814788818","","-0.657884895801544","-0.537339866161346","-0.759292542934418","-0.72323077917099","-0.529868960380554","-0.574205935001373","-0.559036314487457","-0.562151730060577","-0.633431315422058","-0.619015693664551","-0.458519369363785","-0.404938369989395","-0.23470650613308","-0.315779864788055","-0.224086627364159","-0.240941062569618","-0.15480200946331","0.00728573789820075","-0.133964225649834","-0.258149892091751","-0.57967621088028","",
"Belize","BLZ","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0265951305627823","","-0.0194181017577648","","-0.042195025831461","","-0.0708565190434456","-0.103218950331211","-0.103965632617474","-0.201737865805626","-0.313596040010452","-0.324733346700668","-0.302956253290176","0.0413168966770172","-0.0235743168741465","-0.307089060544968","-0.0309748947620392","0.0204453207552433","-0.159106820821762","-0.209245666861534","-0.229891732335091","-0.305803924798965","-0.169436514377594","-0.191070929169655","-0.193349361419678","-0.330022901296616","-0.237028583884239","",
"Bermuda","BMU","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31814324855804","","1.33475875854492","","1.31340384483337","","1.31074380874634","1.33278954029083","1.30641043186188","1.26966309547424","1.25131320953369","1.26187098026276","1.27677536010742","1.3177649974823","1.30177271366119","1.27229809761047","1.26053082942963","1.25354850292206","1.22070860862732","1.15181076526642","1.15955591201782","1.17175841331482","1.17916560173035","1.17659223079681","1.26600527763367","1.2798718214035","1.27020359039307","",
"Bolivia","BOL","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8248291015625","","-0.442392319440842","","-0.483501076698303","","-0.940807521343231","-0.853618502616882","-0.809159338474274","-0.74197906255722","-0.431123644113541","-0.4021937251091","-0.528391659259796","-0.631416976451874","-0.458648711442947","-0.573696494102478","-0.727891862392426","-0.587771356105804","-0.628422021865845","-0.717430353164673","-0.774184048175812","-0.700783431529999","-0.688172459602356","-0.780918836593628","-0.844050765037537","-0.883186757564545","-0.889222621917725","",
"Brazil","BRA","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0185795314610004","","0.0414753258228302","","0.0132387839257717","","0.0819423124194145","0.090239018201828","-0.0272687114775181","-0.153748139739037","-0.120479896664619","-0.0839887857437134","0.00343736819922924","-0.079985611140728","0.0438063591718674","0.168382421135902","-0.0468542315065861","-0.0976997464895248","-0.365745902061462","-0.457372844219208","-0.445450931787491","-0.559335768222809","-0.480606287717819","-0.407679289579391","-0.428935021162033","-0.498797684907913","-0.566063046455383","",
"Barbados","BRB","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54272639751434","","1.54104733467102","","1.51981151103973","","1.48519396781921","1.49764275550842","1.40898048877716","1.41058766841888","1.32577133178711","1.4024943113327","1.35860872268677","1.37618982791901","1.47675573825836","1.71774792671204","1.64828777313232","1.61204195022583","1.13345634937286","1.44786322116852","1.2135511636734","1.37545692920685","1.37191247940063","1.15944015979767","1.19406688213348","1.2134006023407","1.28457343578339","",
"Brunei Darussalam","BRN","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.478994995355606","","0.351099044084549","","0.352338552474976","","0.291513353586197","0.294731706380844","0.394488990306854","0.239500239491463","0.20188070833683","0.209355533123016","0.482722252607346","0.984291791915894","0.857778549194336","0.854477345943451","0.538632571697235","0.639075040817261","0.526151537895203","0.534770488739014","0.530952453613281","0.675776422023773","0.761487543582916","0.768578290939331","1.24822545051575","1.21635782718658","1.17481958866119","",
"Bhutan","BTN","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.942838490009308","","0.883640766143799","","0.574339628219604","","0.449922442436218","1.08701109886169","0.893403232097626","0.871916949748993","0.854816734790802","0.928755760192871","0.912390053272247","0.937309503555298","0.938382148742676","0.854587376117706","0.953947246074677","0.912419855594635","1.30612897872925","0.989677846431732","1.09102046489716","1.52906262874603","1.59051811695099","1.57226634025574","1.61823654174805","1.50712108612061","1.51425933837891","",
"Botswana","BWA","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8179612159729","","0.824313879013062","","0.858368933200836","","0.624537587165833","1.24491953849792","0.875725924968719","1.16079270839691","0.936530530452728","0.993910908699036","1.02252972126007","0.927733778953552","1.00335109233856","0.96656745672226","0.90651535987854","0.893463313579559","0.81304007768631","0.781251549720764","0.867156803607941","0.712225377559662","0.719505965709686","0.68628865480423","0.611279487609863","0.665826141834259","0.661455094814301","",
"Central African Republic","CAF","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.14093124866486","","-1.12268388271332","","-1.19889616966248","","-0.979822814464569","-1.02073454856873","-1.47727310657501","-1.30276608467102","-1.21914231777191","-1.21095335483551","-1.13727676868439","-0.988850176334381","-0.937605500221252","-0.967538118362427","-1.0055319070816","-1.09623372554779","-1.16635048389435","-1.32688450813293","-1.30534648895264","-1.20007252693176","-1.23319137096405","-1.23396146297455","-1.2947770357132","-1.24628365039825","-1.24606657028198","",
"Canada","CAN","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03140759468079","","2.0342104434967","","2.04931902885437","","1.98223149776459","1.93129205703735","1.80586624145508","1.86970067024231","1.95279455184937","1.99088037014008","1.98772144317627","2.05179667472839","2.06187319755554","1.97113347053528","1.91890442371368","1.87934255599976","1.83242726325989","1.84586489200592","1.94443845748901","1.88070380687714","1.78985774517059","1.72997653484344","1.5655562877655","1.61652982234955","1.65857982635498","",
"Central Europe and the Baltics","CEB","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98697578907013","","2.05191779136658","","2.04835367202759","","2.05901455879211","2.01248097419739","1.98526263237","2.01012587547302","2.08340835571289","2.14034938812256","2.10857200622559","2.06019997596741","2.06414246559143","2.0290699005127","2.13839817047119","2.12483501434326","2.147784948349","2.09469723701477","1.94263672828674","1.94451439380646","1.96951818466187","1.94505643844604","2.04560995101929","1.95900893211365","2.0093138217926","",
"Channel Islands","CHI","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4541187286377","","1.29750728607178","","1.54021811485291","","1.47916531562805","1.16710090637207","1.30585932731628","1.41652750968933","1.41256189346313","1.34514999389648","1.31798684597015","1.32123482227325","1.44162690639496","1.47659265995026","1.54359126091003","1.49895906448364","1.44105923175812","1.1831693649292","1.02332496643066","1.00147747993469","0.958148717880249","0.979157269001007","1.10673403739929","0.956733345985413","0.968280136585236","",
"China","CHN","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.271189510822296","","-0.353955000638962","","-0.208548709750175","","-0.557897567749023","-0.395265489816666","-0.565061569213867","-0.617887735366821","-0.51888769865036","-0.599234640598297","-0.526307642459869","-0.519456624984741","-0.570009887218475","-0.514727592468262","-0.438275933265686","-0.35578978061676","-0.337421417236328","-0.299674153327942","-0.267868012189865","-0.291190564632416","-0.286587774753571","-0.312405079603195","-0.0709566846489906","0.030393473803997","0.0159702487289906","",
"Cote d'Ivoire","CIV","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.260566830635071","","-0.497031658887863","","-0.777199268341064","","-0.801531195640564","-1.01384484767914","-1.24132347106934","-1.24978721141815","-1.20752882957458","-1.09506964683533","-1.11905133724213","-1.11738514900208","-1.17285454273224","-1.03099358081818","-0.838509380817413","-0.739937126636505","-0.418946444988251","-0.462348997592926","-0.555268585681915","-0.550527215003967","-0.52569717168808","-0.564522325992584","-0.55229663848877","-0.395680397748947","-0.348596215248108","",
"Cameroon","CMR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.33498477935791","","-1.31328856945038","","-1.32529211044312","","-1.20911192893982","-0.981341302394867","-1.12543630599976","-1.19940960407257","-1.09145569801331","-1.03304481506348","-1.03422832489014","-1.02055108547211","-1.07531774044037","-1.16692554950714","-1.27243947982788","-1.21758460998535","-1.17845451831818","-1.09618330001831","-1.17888486385345","-1.2256121635437","-1.16267454624176","-1.21871328353882","-1.14034998416901","-1.11718237400055","-1.12793481349945","",
"Congo, Dem. Rep.","COD","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.64785194396973","","-1.41667938232422","","-1.4591748714447","","-1.44997084140778","-1.52645540237427","-1.44469392299652","-1.44338226318359","-1.54050779342651","-1.3810715675354","-1.26119422912598","-1.41292572021484","-1.45788669586182","-1.45750629901886","-1.32971084117889","-1.33808147907257","-1.32077074050903","-1.31091260910034","-1.36657023429871","-1.44621825218201","-1.51754856109619","-1.55517840385437","-1.59226739406586","-1.56906878948212","-1.54447400569916","",
"Congo, Rep.","COG","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.860740303993225","","-1.19879674911499","","-0.943886816501617","","-1.00901794433594","-1.09013664722443","-1.03629004955292","-1.05943977832794","-1.10827851295471","-1.16095578670502","-1.19324886798859","-1.2138409614563","-1.15732026100159","-1.14499390125275","-1.22975122928619","-1.17657339572906","-1.19982445240021","-1.2709356546402","-1.22708809375763","-1.36760818958282","-1.37775588035583","-1.43592858314514","-1.46041822433472","-1.39148437976837","-1.35945165157318","",
"Colombia","COL","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.512254357337952","","-0.523701608181","","-0.406262516975403","","-0.26433065533638","-0.204286307096481","-0.140631452202797","-0.145389392971992","-0.175137788057327","-0.279160350561142","-0.261542618274689","-0.337012529373169","-0.42333310842514","-0.317527681589127","-0.422298341989517","-0.441052585840225","-0.397179245948792","-0.352239668369293","-0.384032636880875","-0.42944523692131","-0.339970648288727","-0.283157199621201","-0.251915633678436","-0.365435123443604","-0.361808151006699","",
"Comoros","COM","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.998565018177032","","-0.970211029052734","","-0.962091505527496","","-0.674768149852753","-0.693807721138","-0.864246010780334","-0.887240290641785","-0.700171768665314","-0.691559910774231","-0.77248740196228","-0.812594294548035","-0.786249220371246","-0.80391651391983","-0.781551659107208","-0.731784343719482","-0.58658766746521","-0.770183980464935","-0.70620983839035","-0.710999250411987","-0.851346492767334","-1.05786526203156","-1.20799458026886","-1.30969882011414","-1.2444132566452","",
"Cabo Verde","CPV","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14333736896515","","1.15506649017334","","1.12715709209442","","0.495939344167709","0.47895535826683","0.338964372873306","0.590595901012421","0.838406205177307","0.91870528459549","0.900168597698212","0.892971932888031","0.877152562141418","0.924242794513702","0.885680317878723","0.85189551115036","0.970904409885406","0.929523050785065","0.844319045543671","0.798005223274231","0.755641520023346","0.851036787033081","0.845997393131256","1.01694858074188","0.983122944831848","",
"Costa Rica","CRI","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.696142435073853","","0.756039142608643","","0.69860851764679","","0.444571554660797","0.516545832157135","0.284917920827866","0.365192472934723","0.378651320934296","0.457115024328232","0.493208974599838","0.715470135211945","0.66439163684845","0.593173563480377","0.570753693580627","0.577552676200867","0.725670099258423","0.687304258346558","0.678494036197662","0.432417333126068","0.501532554626465","0.627239465713501","0.661663234233856","0.470483005046844","0.465849369764328","",
"Caribbean small states","CSS","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.289152532815933","","0.344616889953613","","0.357008874416351","","0.401489078998566","0.22000153362751","0.217612057924271","0.268494963645935","0.252376884222031","0.301246494054794","0.262841045856476","0.2748102247715","0.308642894029617","0.26503998041153","0.228043004870415","0.113353908061981","0.0629153475165367","0.0384895987808704","0.135692074894905","0.23263481259346","0.134128853678703","0.0146971046924591","-0.154578611254692","-0.0332559123635292","-0.0693471655249596","",
"Curacao","CUW","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
